"Date","Candidates","NewsDesk","Category","Headline","SentScore(headline)","SentScore(snippet)","SentScore(lead)","SentScore(avg)","Count"
"2019-09-10","Sanders","politics","politics","On Politics: For Sanders, It All Began in Canada",0.0,0.71,0.44,0.38,429
"2019-09-10","Bloomberg","bookreview","other","Was Michael Bloomberg New York City’s Greatest Mayor?",0.64,0.15,0.0,0.26,1326
"2019-09-11","Sanders","magazine","other","What Can a Star Like Cardi B Do for a Politician Like Sanders?",0.61,-0.05,0.66,0.41,1081
"2019-09-13","Biden","politics","politics","Biden Was Asked About Segregation. His Answer Included a Record Player.",0.0,0.67,-0.18,0.16,675
"2019-09-12","Warren","politics","politics","Elizabeth Warren’s Social Security Plan: Raise Benefits by $200 a Month",0.61,0.94,0.92,0.83,1016
"2019-09-12","Warren","oped","opinion","Elizabeth Warren’s Plan for Social Security Looks Smart",0.62,-0.49,0.0,0.04,696
"2019-09-13","Biden","oped","opinion","It Will Take More Than Cheap Shots to Knock Off Biden",0.0,0.0,-0.9,-0.3,943
"2019-09-13","Buttigieg","politics","politics","Pete Buttigieg Describes Struggle With Coming Out as Gay: ‘You Only Get One Life’",-0.32,0.0,0.0,-0.11,255
"2019-09-13","Biden","politics","politics","Castro Questions Biden’s Memory at Debate: ‘Are You Forgetting What You Said Two Minutes Ago?’",0.0,-0.54,0.25,-0.1,762
"2019-09-13","Biden","politics","politics","Attacks on Biden in Debate Highlight Divide Over the Obama Legacy",-0.13,0.59,0.83,0.43,1734
"2019-09-15","Biden","politics","politics","Biden Has Deep Connection to Black Voters. Will It Translate Into Votes?",0.0,0.68,-0.75,-0.02,1490
"2019-09-14","Sanders","politics","politics","Bernie Sanders, in Las Vegas, Previews Plan for Affordable Housing",0.0,0.49,-0.1,0.13,733
"2019-09-16","Warren","politics","politics","Elizabeth Warren, at Washington Sq. Park Rally, Promises to Take On Corruption",0.38,0.0,-0.67,-0.1,1271
"2019-09-17","Buttigieg","oped","opinion","The Abortion Mysticism of Pete Buttigieg",0.0,0.4,0.0,0.13,1367
"2019-09-15","Sanders","politics","politics","Bernie Sanders Campaign Shakes Up New Hampshire Operation",0.0,0.57,0.57,0.38,707
"2019-09-17","Warren","politics","politics","Warren and Trump Speeches Lay Out Competing Visions of Populism",0.23,0.36,-0.32,0.09,1265
"2019-09-16","Biden","oped","opinion","Joe Biden Is Problematic",-0.44,0.51,0.42,0.16,896
"2019-09-19","Sanders","upshot","opinion","Should People Profit From Housing? Bernie Sanders Says Yes, and No",0.53,0.65,0.0,0.39,900
"2019-09-19","Biden","letters","other","Joe Biden’s Positions on Race Over the Years",0.0,0.0,0.0,0.0,321
"2019-09-18","Warren","oped","opinion","Does Elizabeth Warren Have a Critical Vulnerability?",-0.49,0.65,0.03,0.06,1342
"2019-09-18","Biden","politics","politics","Joe Biden Believes in the Good Will of Republicans. Is That Naïve?",0.44,0.61,0.15,0.4,1860
"2019-09-19","Biden","oped","opinion","Can We Talk About Biden’s Age?",0.0,-0.49,0.0,-0.16,870
"2019-09-19","Warren","oped","opinion","Elizabeth Warren’s Working-Class Problem",-0.4,0.0,0.0,-0.13,667
"2019-09-21","Sanders","politics","politics","Bernie Sanders Calls for Eliminating Americans’ Medical Debt",-0.36,-0.48,0.36,-0.16,1077
"2019-09-20","Warren","podcasts","other","Anatomy of a Warren Rally",0.0,0.32,0.0,0.11,275
"2019-09-20","Sanders","politics","politics","Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders Anymore",0.0,0.69,0.0,0.23,1386
"2019-09-20","Biden","politics","politics","Joe Biden Has Tense Exchange Over L.G.B.T.Q. Record",-0.34,0.0,0.0,-0.11,924
"2019-09-19","Warren","oped","opinion","A Brief History of the Warren Presidency",0.0,0.0,-0.03,-0.01,859
"2019-09-19","Biden","summary","other","Quotation of the Day: Biden Has Faith in McConnell. Some Democratic Rivals Wonder Why.",0.42,0.0,0.25,0.22,68
"2019-09-20","Biden","washington","politics","Trump Pressed Ukraine’s Leader on Inquiry Into Biden’s Son",0.0,-0.42,0.0,-0.14,1422
"2019-09-20","Biden","politics","politics","Young Black Voters to Their Biden-Supporting Parents: ‘Is This Your King?’",0.0,0.2,-0.8,-0.2,1461
"2019-09-23","Biden","washington","politics","Trump, Biden and Ukraine: Sorting Out the Accusations",-0.32,0.13,0.0,-0.06,948
"2019-09-21","Warren","politics","politics","Bill de Blasio Bows Out, Elizabeth Warren’s Big Speech: This Week in the 2020 Race",0.0,0.0,-0.3,-0.1,1064
"2019-09-23","Biden","letters","other","What to Do About Trump’s Talk With Ukraine About Biden?",0.0,0.0,0.0,0.0,637
"2019-09-21","Biden","oped","opinion","The Bygone Baggage of Joe Biden",0.0,-0.25,0.68,0.14,901
"2019-09-22","Biden","washington","politics","Trump Acknowledges Discussing Biden in Call With Ukrainian Leader",0.0,0.0,-0.23,-0.08,1702
"2019-09-23","Biden","podcasts","other","The President, Joe Biden and Ukraine",0.0,-0.48,0.0,-0.16,282
"2019-09-21","Biden","washington","politics","Trump, Biden and a Whistle-Blower Complaint: Here Are the Basics",-0.3,-0.23,-0.23,-0.25,705
"2019-09-21","Warren","politics","politics","Elizabeth Warren Lost Her Dream Job but Gained a Path to 2020",0.5,-0.38,0.01,0.04,3182
"2019-09-25","Biden","politics","politics","Biden’s Strategy for Managing the Ukraine Story",0.0,-0.46,0.0,-0.15,1344
"2019-09-27","Biden","politics","politics","Biden, Weathering Attacks From Trump, Returns to Campaign Trail",-0.44,-0.32,-0.48,-0.41,1501
"2019-09-26","Biden","politics","politics","Anxious Biden Allies May Unleash Super PAC",0.44,0.76,0.86,0.68,1232
"2019-09-27","Warren","sundaybusiness","business","Yang vs. Warren: Who Has the Better Tax Plan?",0.44,0.49,0.38,0.44,988
"2019-09-29","Biden","politics","politics","Biden Campaign Urges TV Networks to Stop Booking Giuliani",-0.3,0.0,-0.23,-0.17,643
"2019-09-30","Biden","politics","politics","Joe Biden’s Digital Ads Are Disappearing. Not a Good Sign, Strategists Say.",-0.34,0.0,-0.46,-0.27,1551
"2019-10-01","Biden","oped","opinion","Trump’s Claims About Biden Aren’t ‘Unsupported.’ They’re Lies.",-0.42,-0.32,-0.08,-0.27,989
"2019-09-30","Warren","oped","opinion","Warren Versus the Petty Plutocrats",-0.2,-0.57,0.34,-0.14,894
"2019-09-30","Sanders","politics","politics","Sanders Proposes Corporate Tax to Address Pay Gap at Big Companies",-0.1,0.0,-0.2,-0.1,560
"2019-10-03","Buttigieg","politics","politics","Flush With Cash, Pete Buttigieg Bets His Campaign on a Breakthrough in Iowa",0.0,0.42,0.36,0.26,1650
"2019-10-03","Biden","washington","politics","Trump Publicly Urges China to Investigate the Bidens",0.0,0.0,0.66,0.22,1583
"2019-10-02","Warren","national","politics","How Elizabeth Warren Responded to Mark Zuckerberg’s Criticism, on Twitter",-0.44,-0.3,0.44,-0.1,1096
"2019-10-01","Sanders","politics","politics","Bernie Sanders’s Fund-Raising Haul: $25.3 Million in Third Quarter",0.0,0.49,0.49,0.33,554
"2019-10-01","Warren","upshot","opinion","How the Average Joe (and Jane) Could Wind Up Stopping Warren",-0.15,0.57,0.76,0.39,1396
"2019-10-02","Warren","business","business","DealBook Briefing: It’s Elizabeth Warren vs. Mark Zuckerberg",0.0,-0.32,0.44,0.04,2067
"2019-10-03","Biden","washington","politics","What We Know About Hunter Biden’s Business in China",0.0,0.87,0.0,0.29,1357
"2019-10-03","Sanders","politics","politics","Bernie Sanders Will Participate in Next Debate, His Campaign Says",0.0,0.44,0.4,0.28,973
"2019-10-03","Biden","washington","politics","Trump Envoys Pushed Ukraine to Commit to Investigating Biden",0.3,0.27,0.44,0.34,1829
"2019-10-05","Sanders","politics","politics","Bernie Sanders Has a Heart Attack: This Week in the 2020 Race",-0.48,0.0,0.0,-0.16,1068
"2019-10-05","Biden","politics","politics","Biden Faced His Biggest Challenge, and Struggled to Form a Response",-0.27,-0.49,-0.62,-0.46,2164
"2019-10-04","Sanders","politics","politics","Sanders Said He Had a Common Heart Procedure. So Why the Mystery?",0.0,-0.74,-0.38,-0.37,1118
"2019-10-04","Biden","foreign","other","Owner of Firm Tied to Hunter Biden Will Be Subject of Ukraine Prosecutor’s Review",0.0,0.0,0.18,0.06,1007
"2019-10-03","Biden","politics","politics","Joe Biden Fires Back at Trump: ‘You’re Not Going to Destroy Me’",0.43,0.0,-0.56,-0.04,804
"2019-10-04","Biden","business","business","Trump’s Call to China to Investigate Biden Could Complicate Trade Talks",0.0,0.62,0.0,0.21,1424
"2019-10-07","Sanders","letters","other","Bernie Sanders’s Heart Attack: Should He Stay in the Race?",-0.48,-0.38,0.0,-0.29,341
"2019-10-07","Sanders","politics","politics","How Will Bernie Sanders’s Heart Attack Affect His Campaign?",-0.48,0.0,-0.74,-0.41,1081
"2019-10-08","Buttigieg","oped","opinion","The Agonizing Imperfection of Pete Buttigieg",-0.57,0.63,0.54,0.2,1005
"2019-10-09","Biden","oped","opinion","What Hunter Biden Did Was Legal — And That’s the Problem",-0.3,-0.3,0.7,0.04,1267
"2019-10-09","Biden","politics","politics","What Joe Biden Learned at the Last Two Impeachments",0.0,0.38,-0.27,0.04,1558
"2019-10-09","Biden","climate","other","On Climate Change, Biden Has a Record and a Plan. Young Activists Want More.",0.08,-0.7,0.6,-0.01,1297
"2019-10-08","Biden","culture","other","Late Night Suggests Kurdish Forces Dig Up Dirt on Joe Biden",-0.34,0.59,0.95,0.4,684
"2019-10-09","Warren","politics","politics","In Shift, Warren Will Forgo Big Money Events if Nominated. At Least Some of Them.",0.0,0.64,0.51,0.38,1089
"2019-10-08","Warren","politics","politics","Elizabeth Warren Details Her Account of Losing Teaching Job Because of Pregnancy",-0.38,0.56,0.46,0.21,1152
"2019-10-11","Warren","politics","politics","Elizabeth Warren Has Quick Comeback to Gay Marriage Question",0.0,0.38,0.0,0.13,344
"2019-10-10","Biden","politics","politics","Tiptoeing Around Hunter Biden",0.0,-0.15,0.0,-0.05,1072
"2019-10-09","Biden","politics","politics","Biden Calls for Trump Impeachment for First Time",0.0,0.42,-0.62,-0.07,934
"2019-10-10","Warren","politics","politics","As Elizabeth Warren Rises, the G.O.P. Deploys an Old Tactic",0.0,-0.13,0.0,-0.04,1466
"2019-10-10","Sanders","politics","politics","Bernie Sanders Says He Knew of Heart Attack Three Days Before Disclosing It",-0.48,0.0,-0.49,-0.32,421
"2019-10-11","Sanders","business","business","Candidates Grow Bolder on Labor, and Not Just Bernie Sanders",0.3,0.48,0.44,0.4,1372
"2019-10-10","Sanders","politics","politics","What Jane Sanders Is Telling Bernie Sanders About His 2020 Bid",0.0,0.44,-0.32,0.04,1359
"2019-10-10","Warren","oped","opinion","Could Facebook Actually Nuke Elizabeth Warren’s Campaign?",0.0,0.0,-0.44,-0.15,1131
"2019-10-11","Biden","washington","politics","At Minneapolis Rally, an Angry Trump Reserves Sharpest Attack for Biden",-0.75,-0.18,-0.88,-0.6,1120
"2019-10-12","Warren","business","business","Warren Dares Facebook With Intentionally False Political Ad",0.0,-0.57,0.2,-0.12,893
"2019-10-12","Biden","politics","politics","Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 Race",0.0,0.0,0.0,0.0,1117
"2019-10-13","Biden","express","other","Hunter Biden to Leave Chinese Company Board, Addressing Appearance of a Conflict",-0.36,0.0,-0.46,-0.27,1482
"2019-10-14","Biden","politics","politics","Can Joe Biden Deliver the Debate Performance He Needs?",0.0,0.0,-0.3,-0.1,1290
"2019-10-14","Sanders","politics","politics","Bernie Sanders, Back in Action at the Debate, Has Much to Prove",0.0,0.27,0.82,0.37,1085
"2019-10-15","Biden","bookreview","other","How Close Are Barack Obama and Joe Biden?",0.0,0.0,0.0,0.0,1187
"2019-10-15","Biden","politics","politics","Hunter Biden Admits to ‘Poor Judgment’ but Denies ‘Ethical Lapse’ in Work Overseas",-0.48,-0.15,-0.23,-0.29,1239
"2019-10-14","Warren","politics","politics","Missing From Elizabeth Warren’s 2020 Surge: Democratic Endorsements",-0.3,0.4,0.85,0.32,1490
"2019-10-17","Warren","oped","opinion","If It’s Trump vs. Warren, Then What?",0.0,0.62,0.44,0.36,922
"2019-10-15","Biden","nytnow","other","Fiona Hill, Hunter Biden, LeBron James: Your Tuesday Briefing",0.0,0.0,0.0,0.0,1511
"2019-10-15","Warren","oped","opinion","Elizabeth Warren Divides the Room",0.0,0.0,-0.69,-0.23,1839
"2019-10-16","Biden","politics","politics","In Democratic Fund-Raising, Joe Biden Falls Far Behind",0.0,0.48,-0.22,0.09,1198
"2019-10-16","Warren","oped","opinion","It Was the Best of Warren. It Was the Worst of Warren.",0.03,-0.3,0.44,0.06,1371
"2019-10-16","Warren","politics","politics","O’Rourke Says Warren Is Being ‘Punitive’ as She Pitches a Wealth Tax",0.49,0.83,0.61,0.64,407
"2019-10-16","Buttigieg","politics","politics","Beto O’Rourke and Pete Buttigieg Battle Over Confiscating Assault Weapons",-0.85,0.34,-0.93,-0.48,352
"2019-10-16","Biden","politics","politics","Biden Defends Son Hunter at Debate, Saying Focus Should Be on Trump",0.0,0.34,0.0,0.11,695
"2019-10-16","Warren","politics","politics","Warren and Harris Spar Over Trump’s Twitter Account",0.0,0.34,-0.32,0.01,692
"2019-10-15","Biden","foreign","other","The Ukrainian Prosecutor Behind the Dossier Targeting Hunter Biden",0.0,-0.61,-0.3,-0.3,1325
"2019-10-17","Warren","oped","opinion","The Other Candidates Are Coming for Warren",0.0,0.61,0.0,0.2,852
"2019-10-17","Biden","politics","politics","What’s Eating Joe Biden?",0.0,0.0,0.0,0.0,1213
"2019-10-16","Warren","oped","opinion","The Question Warren Won’t Answer",0.0,0.64,0.0,0.21,606
"2019-10-16","Warren","politics","politics","Amy Klobuchar Goes After Elizabeth Warren Over Health Care Plan in Debate",0.49,-0.1,0.34,0.24,493
"2019-10-16","Warren","politics","politics","Elizabeth Warren, Candidate With the Plans, Needed One for All the Incoming Attacks",-0.44,0.2,0.73,0.16,1370
"2019-10-18","Biden","washington","politics","Diplomat Told House Investigators He Raised Alarm About Hunter Biden in 2015",-0.34,-0.45,0.0,-0.26,680
"2019-10-18","Buttigieg","politics","politics","Pete Buttigieg Cuts Ties With Donor Linked to Laquan McDonald Cover-Up",-0.53,-0.81,-0.7,-0.68,478
"2019-10-19","Sanders","politics","politics","Proclaiming ‘I Am Back,’ Bernie Sanders Accepts Ocasio-Cortez Endorsement",0.56,0.13,0.15,0.28,1631
"2019-10-19","Sanders","oped","opinion","The City Sanders and Ocasio-Cortez Would Have Loved to Live In",0.6,0.0,0.15,0.25,1842
"2019-10-20","Warren","politics","politics","Elizabeth Warren Says She Will Release a Plan to Finance ‘Medicare for All’",0.0,0.05,0.15,0.07,949
"2019-10-21","Warren","politics","politics","Warren’s Education Plan Promises Billions for Low-Income Schools and Desegregation",0.38,0.0,0.13,0.17,1054
"2019-10-21","Warren","oped","opinion","Can Warren Escape the Medicare Trap?",-0.15,0.49,0.27,0.2,917
"2019-10-23","Sanders","metro","other","Backlash Against Bernie Sanders and Ocasio-Cortez in Queens",0.0,0.0,0.0,0.0,1125
"2019-10-23","Warren","oped","opinion","Elizabeth Warren Has a Poet on Her Team. Here’s Why That’s a Good Idea.",0.44,-0.44,-0.66,-0.22,1440
"2019-10-23","Warren","letters","other","Elizabeth Warren’s Plan to End Private Health Insurance",0.0,0.0,0.0,0.0,732
"2019-10-23","Biden","politics","politics","Joe Biden, in Scranton, Says Trump Owes Current Economy to Obama Years",0.0,-0.67,0.31,-0.12,1111
"2019-10-24","Buttigieg","styles","other","A Trump Applauds Buttigieg at God’s Love Benefit",0.86,0.4,0.8,0.69,674
"2019-10-23","Buttigieg","politics","politics","As a Centrist Path Opens, Pete Buttigieg Moves Toward It",0.0,0.67,0.13,0.27,1568
"2019-10-24","Biden","politics","politics","Biden Campaign Drops Opposition to Super PAC Support",0.77,0.66,0.9,0.78,741
"2019-10-25","Buttigieg","politics","politics","Pete Buttigieg Is Running Strong in Iowa. Does He Have Room to Grow?",0.51,-0.1,0.46,0.29,969
"2019-10-26","Warren","oped","opinion","Elizabeth Warren Wants to Lose Your Vote",-0.4,0.48,0.78,0.29,847
"2019-10-27","Buttigieg","politics","politics","As Pete Buttigieg Courts Black Voters, His Sexuality Is a Hurdle for Some",0.0,0.4,-0.36,0.01,1680
"2019-10-25","Sanders","podcasts","other","‘A Prophet’: The Zeal of Bernie Sanders Supporters",0.44,0.89,0.0,0.44,333
"2019-10-27","Biden","politics","politics","On ‘60 Minutes,’ Biden Questions Trump’s Legacy While Emphasizing His Own",0.0,-0.85,-0.65,-0.5,1033
"2019-10-26","Biden","politics","politics","‘We’re Asking You to Dig Deep’: Biden Seeks to Steady Finances as Allies Fret",0.0,0.3,0.46,0.25,1844
"2019-10-25","Sanders","politics","politics","Bernie Sanders Almost Won Iowa in 2016. He Knows He Can’t Slip Now.",0.53,0.0,0.0,0.18,1483
"2019-10-25","Warren","letters","other","If the Choice Is Warren or Trump …",0.0,-0.38,0.0,-0.13,415
"2019-10-29","Warren","politics","politics","Warren’s One TV Ad",0.0,0.0,0.46,0.15,1172
"2019-10-28","Warren","politics","politics","Elizabeth Warren’s Days Defending Big Corporations",0.0,-0.3,0.0,-0.1,2881
"2019-10-29","Biden","business","business","Debunking 4 Viral Rumors About the Bidens and Ukraine",0.0,0.38,-0.64,-0.09,1402
"2019-10-30","Warren","obits","other","Ed Cray, Biographer of Woody Guthrie and Earl Warren, Dies at 86",-0.38,-0.65,-0.8,-0.61,714
"2019-10-31","Warren","politics","politics","Billionaire’s Letter to Elizabeth Warren Accuses Her of ‘Warping the Facts’ on the Wealthy",0.03,0.0,0.4,0.14,823
"2019-11-03","Warren","politics","politics","Billionaires Only? Warren Errs in Saying Whom Her Health Plan Would Tax",0.0,-0.05,0.4,0.12,728
"2019-11-03","Warren","nytnow","other","Twitter, Elizabeth Warren, N.Y.C. Marathon: Your Weekend Briefing",0.0,0.2,0.0,0.07,1192
"2019-11-02","Warren","business","business","Warren Health Plan Tightens Democrats’ Embrace of Tax Increases",0.32,0.56,0.46,0.44,1728
"2019-11-01","Warren","politics","politics","Warren Laces Into Rivals as Iowa Campaign Grows Combative",0.0,-0.15,-0.8,-0.31,1322
"2019-11-01","Warren","nytnow","other","Elizabeth Warren, TikTok, N.Y.C. Marathon: Your Friday Evening Briefing",0.0,0.0,0.0,0.0,1105
"2019-11-02","Warren","politics","politics","Beto Is Out and Warren’s Way to Pay: This Week in the 2020 Race",-0.1,0.0,0.18,0.03,919
"2019-11-03","Warren","oped","opinion","Warren Goes 1 for 2 on Medicare",0.0,0.53,0.64,0.39,1061
"2019-11-01","Warren","upshot","opinion","Elizabeth Warren’s ‘Medicare for All’ Math",0.0,0.72,0.88,0.53,802
"2019-11-01","Warren","nytnow","other","Impeachment, Elizabeth Warren, ISIS: Your Friday Briefing",0.0,0.0,0.0,0.0,1400
"2019-11-01","Warren","oped","opinion","Did Warren Pass the Medicare Test? I Think So",0.0,-0.08,-0.5,-0.19,776
"2019-11-02","Warren","editorial","opinion","Elizabeth Warren’s Health Care Albatross",0.49,0.17,0.6,0.42,905
"2019-11-04","Warren","oped","opinion","Elizabeth Warren Throws Down the Gauntlet",0.0,0.83,-0.34,0.16,1100
"2019-11-04","Buttigieg","politics","politics","Pete Buttigieg Is an Iowa Front-Runner. Will That Help Him Anywhere Else?",0.4,0.3,0.4,0.37,1656
"2019-11-04","Warren","politics","politics","As Warren Gains in Race, Wall Street Sounds the Alarm",0.0,-0.29,0.42,0.04,1769
"2019-11-05","Warren","oped","opinion","Elizabeth Warren Is Asking the Most Important Question on Health Care",0.65,-0.08,0.85,0.47,1201
"2019-11-05","Warren","oped","opinion","The Warren Way Is the Wrong Way",-0.48,-0.08,0.15,-0.13,862
"2019-11-04","Warren","letters","other","Elizabeth Warren’s Plan to Pay for Medicare for All",-0.1,0.76,0.0,0.22,575
"2019-11-04","Biden","nytnow","other","Paris Accord, Joe Biden, Apple Housing: Your Monday Evening Briefing",0.0,0.0,0.0,0.0,1077
"2019-11-07","Buttigieg","oped","opinion","Stop Blaming Black Homophobia for Buttigieg’s Problems!",-0.81,-0.7,-0.79,-0.77,933
"2019-11-07","Sanders","politics","politics","Bernie Sanders Is Flush With Cash. Here’s How He Plans to Spend It.",0.0,0.4,0.2,0.2,1084
"2019-11-07","Warren","letters","other","Ralph Nader: Why Elizabeth Warren Scares Wall Street",-0.34,0.0,0.0,-0.11,699
"2019-11-06","Warren","politics","politics","Ayanna Pressley Endorses Elizabeth Warren for President",0.34,0.32,0.23,0.3,911
"2019-11-07","Bloomberg","politics","politics","Michael Bloomberg Actively Prepares to Enter 2020 Presidential Race",0.32,0.0,0.32,0.21,1638
"2019-11-07","Bloomberg","nytnow","other","Trade, Michael Bloomberg, Mona Lisa: Your Thursday Evening Briefing",0.0,0.0,0.0,0.0,1090
"2019-11-07","Sanders","politics","politics","Bernie Sanders Wants to ‘Break Up’ ICE",0.0,0.53,0.8,0.44,772
"2019-11-07","Warren","express","other","Bill Gates Objects to Elizabeth Warren’s Wealth Tax, and She Offers to Explain",0.49,-0.1,-0.18,0.07,727
"2019-11-08","Bloomberg","letters","other","Should Mike Bloomberg Enter the Democratic Race?",0.0,-0.47,0.0,-0.16,322
"2019-11-09","Buttigieg","politics","politics","Why Pete Buttigieg Annoys His Democratic Rivals",-0.42,0.57,0.0,0.05,1603
"2019-11-08","Bloomberg","nytnow","other","Donald Trump, Michael Bloomberg, Mexico: Your Friday Briefing",0.0,0.0,0.0,0.0,1339
"2019-11-09","Bloomberg","upshot","opinion","As Bloomberg’s New York Prospered, Inequality Flourished Too",0.0,0.18,-0.89,-0.24,1169
"2019-11-08","Bloomberg","oped","opinion","Welcome, Mike Bloomberg",0.46,0.75,0.0,0.4,670
"2019-11-09","Bloomberg","politics","politics","Bloomberg Is In, Maybe: This Week in the 2020 Race",0.0,0.0,0.59,0.2,1111
"2019-11-08","Bloomberg","politics","politics","Where Michael Bloomberg Stands on the Issues",0.0,-0.18,0.0,-0.06,825
"2019-11-11","Bloomberg","oped","opinion","You Must Never Vote for Bloomberg",0.0,-0.61,0.0,-0.2,858
"2019-11-10","Biden","politics","politics","What Joe Biden Actually Did in Ukraine",0.0,0.0,-0.08,-0.03,2630
"2019-11-10","Sanders","society","other","Beryl Sanders, Ari Khuner Haber",0.0,0.0,0.49,0.16,281
"2019-11-11","Bloomberg","letters","other","A Litmus Test for Michael Bloomberg?",0.0,0.0,0.0,0.0,601
"2019-11-10","Warren","business","business","Warren Would Take Billionaires Down a Few Billion Pegs",0.0,0.53,-0.1,0.14,1474
"2019-11-11","Warren","business","business","Running the Numbers on Elizabeth Warren’s Wealth Tax",0.49,0.36,0.44,0.43,2102
"2019-11-10","Sanders","politics","politics","Ocasio-Cortez and Sanders Star in Their Own Iowa Buddy Movie",0.0,0.0,0.5,0.17,1242
"2019-11-10","Bloomberg","nytnow","other","Impeachment, Michael Bloomberg, Black Friday: Your Weekend Briefing",0.0,0.2,0.0,0.07,1069
"2019-11-10","Biden","metro","other","Giuliani Associate Says He Gave Demand for Biden Inquiry to Ukrainians",-0.13,-0.23,-0.34,-0.23,1237
"2019-11-12","Bloomberg","politics","politics","Why Bloomberg and Deval Patrick Changed Their Minds About 2020",0.0,0.0,0.0,0.0,1624
"2019-11-13","Warren","politics","politics","Elizabeth Warren Hits Back at Billionaires in New Ad for Wealth Tax",0.49,-0.66,0.25,0.03,508
"2019-11-12","Sanders","politics","politics","Major Nurses’ Union Backs Bernie Sanders and His Push for ‘Medicare for All’",-0.05,0.59,0.75,0.43,914
"2019-11-12","Warren","oped","opinion","Who’s Afraid of Elizabeth Warren?",0.0,0.4,0.95,0.45,890
"2019-11-12","Bloomberg","national","politics","A ‘Fixer’ or a ‘Bully’: New Yorkers Have Opinions on Bloomberg as Mayor",0.0,-0.18,0.48,0.1,1714
"2019-11-12","Bloomberg","metro","other","Bloomberg for President? ‘No Way,’ His Successor Says",0.23,0.4,-0.51,0.04,707
"2019-11-13","Sanders","politics","politics","After Heart Attack, Bernie Sanders Takes Long Walks and Eats Salads",-0.48,-0.15,0.32,-0.1,1393
"2019-11-12","Bloomberg","oped","opinion","Let’s Talk About Bloomberg While We Still Can",0.0,0.0,0.84,0.28,1733
"2019-11-15","Bloomberg","politics","politics","How Deval Patrick and Michael Bloomberg Could Alter the 2020 Race",0.0,-0.75,0.12,-0.21,1416
"2019-11-14","Sanders","climate","other","Sanders’s Climate Ambitions Thrill Supporters. Experts Aren’t Impressed.",0.82,0.7,0.68,0.73,1433
"2019-11-14","Warren","business","business","Warren Wealth Tax Could Slow Economy, Early Analysis Finds",0.49,0.8,0.82,0.7,1021
"2019-11-14","Bloomberg","politics","politics","Bloomberg’s Team Calls His Crude Remarks on Women ‘Wrong’",-0.57,-0.57,0.74,-0.13,1510
"2019-11-16","Warren","upshot","opinion","Elizabeth Warren’s Backup Backup Health Plan",0.0,0.66,0.2,0.29,850
"2019-11-17","Bloomberg","politics","politics","Michael Bloomberg Pushed ‘Stop-and-Frisk’ Policing. Now He’s Apologizing.",-0.08,0.54,0.13,0.2,1768
"2019-11-15","Bloomberg","politics","politics","Bloomberg Will Spend $100 Million on Anti-Trump Online Ad Blitz",0.0,0.0,0.0,0.0,1002
"2019-11-17","Warren","politics","politics","How Elizabeth Warren Got to ‘Yes’ on Medicare for All",0.0,0.27,0.49,0.26,2635
"2019-11-15","Warren","politics","politics","Elizabeth Warren Vows to Expand Health Coverage in First 100 Days",0.32,0.0,0.8,0.37,1556
"2019-11-17","Buttigieg","politics","politics","Pete Buttigieg Jumps Out to Lead in Iowa Poll",0.0,0.56,0.0,0.19,603
"2019-11-19","Warren","oped","opinion","Warren’s Very Good Transition Plan",0.49,0.0,0.0,0.16,742
"2019-11-18","Bloomberg","oped","opinion","Bloomberg’s Bogus, Belated Mea Culpa",0.0,0.05,-0.34,-0.1,905
"2019-11-18","Buttigieg","politics","politics","Buttigieg Campaign Used Stock Photo of Kenyan Woman to Illustrate Plan for Black America",0.0,-0.18,-0.34,-0.17,554
"2019-11-17","Bloomberg","editorial","opinion","Bloomberg Apologizes for Stop-and-Frisk at Just the Right Time",0.36,0.44,0.0,0.27,982
"2019-11-18","Bloomberg","letters","other","Bloomberg’s Apology for ‘Stop and Frisk’ Isn’t Enough",0.05,0.03,0.0,0.03,467
"2019-11-19","Biden","politics","politics","Why Joe Biden Resonates With Blue-Collar Voters",0.0,0.4,0.32,0.24,1661
"2019-11-21","Warren","politics","politics","Elizabeth Warren Makes Pitch to Black Women In Speech About Racial Inequities",0.0,0.0,0.48,0.16,1332
"2019-11-21","Buttigieg","politics","politics","Pete Buttigieg Is in Bad Shape With Black Democrats. Here’s Why.",-0.54,0.36,0.0,-0.06,1704
"2019-11-20","Warren","oped","opinion","The Danger of Elizabeth Warren",-0.53,0.69,0.26,0.14,2722
"2019-11-21","Buttigieg","oped","opinion","Pete Buttigieg 2020?",0.0,0.0,0.0,0.0,1515
"2019-11-22","Buttigieg","podcasts","other","How We Chose a Moment for Pete Buttigieg",0.0,0.0,0.0,0.0,1037
"2019-11-21","Warren","politics","politics","Elizabeth Warren Says Gordon Sondland Bought His Way to Ambassadorship",0.0,-0.36,0.73,0.12,651
"2019-11-21","Biden","politics","politics","Cory Booker Jokes Biden ‘Might Have Been High’ When He Made Marijuana Comments",0.25,0.0,-0.64,-0.13,596
"2019-11-22","Buttigieg","podcasts","other","The Candidates: Pete Buttigieg",0.0,0.0,0.0,0.0,985
"2019-11-23","Warren","politics","politics","Elizabeth Warren Has Done the Hard Part. Now Comes the Harder Part.",-0.1,0.0,0.42,0.11,1861
